service_id,date,exception_type
NScolL-S_SCMOD,20230913,1
NScolL-S_SCMOD,20230914,1
NScolL-S_SCMOD,20230915,1
NScolL-S_SCMOD,20230916,1
NScolL-S_SCMOD,20231102,1
NScolL-S_SCMOD,20231227,1
NScolL-S_SCMOD,20231228,1
NScolL-S_SCMOD,20231229,1
NScolL-S_SCMOD,20231230,1
NScolL-V Nuovo CP,20230608,1
NScolL-V Nuovo CP,20230609,1
NScolL-V Nuovo CP,20230612,1
NScolL-V Nuovo CP,20230613,1
NScolL-V Nuovo CP,20230614,1
NScolL-V Nuovo CP,20230615,1
NScolL-V Nuovo CP,20230616,1
NScolL-V Nuovo CP,20230619,1
NScolL-V Nuovo CP,20230620,1
NScolL-V Nuovo CP,20230621,1
NScolL-V Nuovo CP,20230622,1
NScolL-V Nuovo CP,20230623,1
NScolL-V Nuovo CP,20230626,1
NScolL-V Nuovo CP,20230627,1
NScolL-V Nuovo CP,20230628,1
NScolL-V Nuovo CP,20230629,1
NScolL-V Nuovo CP,20230630,1
NScolL-V Nuovo CP,20230703,1
NScolL-V Nuovo CP,20230704,1
NScolL-V Nuovo CP,20230705,1
NScolL-V Nuovo CP,20230706,1
NScolL-V Nuovo CP,20230707,1
NScolL-V Nuovo CP,20230710,1
NScolL-V Nuovo CP,20230711,1
NScolL-V Nuovo CP,20230712,1
NScolL-V Nuovo CP,20230713,1
NScolL-V Nuovo CP,20230714,1
NScolL-V Nuovo CP,20230717,1
NScolL-V Nuovo CP,20230718,1
NScolL-V Nuovo CP,20230719,1
NScolL-V Nuovo CP,20230720,1
NScolL-V Nuovo CP,20230721,1
NScolL-V Nuovo CP,20230724,1
NScolL-V Nuovo CP,20230725,1
NScolL-V Nuovo CP,20230726,1
NScolL-V Nuovo CP,20230727,1
NScolL-V Nuovo CP,20230728,1
NScolL-V Nuovo CP,20230731,1
NScolL-V Nuovo CP,20230801,1
NScolL-V Nuovo CP,20230802,1
NScolL-V Nuovo CP,20230803,1
NScolL-V Nuovo CP,20230804,1
NScolL-V Nuovo CP,20230807,1
NScolL-V Nuovo CP,20230808,1
NScolL-V Nuovo CP,20230809,1
NScolL-V Nuovo CP,20230810,1
NScolL-V Nuovo CP,20230811,1
NScolL-V Nuovo CP,20230814,1
NScolL-V Nuovo CP,20230816,1
NScolL-V Nuovo CP,20230817,1
NScolL-V Nuovo CP,20230818,1
NScolL-V Nuovo CP,20230821,1
NScolL-V Nuovo CP,20230822,1
NScolL-V Nuovo CP,20230823,1
NScolL-V Nuovo CP,20230824,1
NScolL-V Nuovo CP,20230825,1
NScolL-V Nuovo CP,20230828,1
NScolL-V Nuovo CP,20230829,1
NScolL-V Nuovo CP,20230830,1
NScolL-V Nuovo CP,20230831,1
NScolL-V Nuovo CP,20230901,1
NScolL-V Nuovo CP,20230904,1
NScolL-V Nuovo CP,20230905,1
NScolL-V Nuovo CP,20230906,1
NScolL-V Nuovo CP,20230907,1
NScolL-V Nuovo CP,20230908,1
NScolL-V Nuovo CP,20230911,1
NScolL-V Nuovo CP,20230912,1
NScolL-V Nuovo CP,20230913,1
NScolL-V Nuovo CP,20230914,1
NScolL-V Nuovo CP,20230915,1
NScolL-V SCCFR,20230406,1
NScolL-V SCCFR,20230407,1
NScolL-V SCCFR,20230411,1
NScolL-V SCCFR,20230608,1
NScolL-V SCCFR,20230609,1
NScolL-V SCCFR,20230612,1
NScolL-V SCCFR,20230613,1
NScolL-V SCCFR,20230614,1
NScolL-V SCCFR,20230615,1
NScolL-V SCCFR,20230616,1
NScolL-V SCCFR,20230619,1
NScolL-V SCCFR,20230620,1
NScolL-V SCCFR,20230621,1
NScolL-V SCCFR,20230622,1
NScolL-V SCCFR,20230623,1
NScolL-V SCCFR,20230626,1
NScolL-V SCCFR,20230627,1
NScolL-V SCCFR,20230628,1
NScolL-V SCCFR,20230629,1
NScolL-V SCCFR,20230630,1
NScolL-V SCCFR,20230703,1
NScolL-V SCCFR,20230704,1
NScolL-V SCCFR,20230705,1
NScolL-V SCCFR,20230706,1
NScolL-V SCCFR,20230707,1
NScolL-V SCCFR,20230710,1
NScolL-V SCCFR,20230711,1
NScolL-V SCCFR,20230712,1
NScolL-V SCCFR,20230713,1
NScolL-V SCCFR,20230714,1
NScolL-V SCCFR,20230717,1
NScolL-V SCCFR,20230718,1
NScolL-V SCCFR,20230719,1
NScolL-V SCCFR,20230720,1
NScolL-V SCCFR,20230721,1
NScolL-V SCCFR,20230724,1
NScolL-V SCCFR,20230725,1
NScolL-V SCCFR,20230726,1
NScolL-V SCCFR,20230727,1
NScolL-V SCCFR,20230728,1
NScolL-V SCCFR,20230731,1
NScolL-V SCCFR,20230801,1
NScolL-V SCCFR,20230802,1
NScolL-V SCCFR,20230803,1
NScolL-V SCCFR,20230804,1
NScolL-V SCCFR,20230807,1
NScolL-V SCCFR,20230808,1
NScolL-V SCCFR,20230809,1
NScolL-V SCCFR,20230810,1
NScolL-V SCCFR,20230811,1
NScolL-V SCCFR,20230814,1
NScolL-V SCCFR,20230816,1
NScolL-V SCCFR,20230817,1
NScolL-V SCCFR,20230818,1
NScolL-V SCCFR,20230821,1
NScolL-V SCCFR,20230822,1
NScolL-V SCCFR,20230823,1
NScolL-V SCCFR,20230824,1
NScolL-V SCCFR,20230825,1
NScolL-V SCCFR,20230828,1
NScolL-V SCCFR,20230829,1
NScolL-V SCCFR,20230830,1
NScolL-V SCCFR,20230831,1
NScolL-V SCCFR,20230901,1
NScolL-V SCCFR,20230904,1
NScolL-V SCCFR,20230905,1
NScolL-V SCCFR,20230906,1
NScolL-V SCCFR,20230907,1
NScolL-V SCCFR,20230908,1
NScolL-V SCCFR,20230911,1
NScolL-V SCCFR,20230912,1
NScolL-V SCCFR,20230913,1
NScolL-V SCCFR,20230914,1
NScolL-V SCCFR,20230915,1
NScolL-V SCCFR,20231102,1
NScolL-V SCCFR,20231227,1
NScolL-V SCCFR,20231228,1
NScolL-V SCCFR,20231229,1
NScolL-V,20230406,1
NScolL-V,20230407,1
NScolL-V,20230411,1
NScolL-V,20230608,1
NScolL-V,20230609,1
NScolL-V,20230612,1
NScolL-V,20230613,1
NScolL-V,20230614,1
NScolL-V,20230615,1
NScolL-V,20230616,1
NScolL-V,20230619,1
NScolL-V,20230620,1
NScolL-V,20230621,1
NScolL-V,20230622,1
NScolL-V,20230623,1
NScolL-V,20230626,1
NScolL-V,20230627,1
NScolL-V,20230628,1
NScolL-V,20230629,1
NScolL-V,20230630,1
NScolL-V,20230703,1
NScolL-V,20230704,1
NScolL-V,20230705,1
NScolL-V,20230706,1
NScolL-V,20230707,1
NScolL-V,20230710,1
NScolL-V,20230711,1
NScolL-V,20230712,1
NScolL-V,20230713,1
NScolL-V,20230714,1
NScolL-V,20230717,1
NScolL-V,20230718,1
NScolL-V,20230719,1
NScolL-V,20230720,1
NScolL-V,20230721,1
NScolL-V,20230724,1
NScolL-V,20230725,1
NScolL-V,20230726,1
NScolL-V,20230727,1
NScolL-V,20230728,1
NScolL-V,20230731,1
NScolL-V,20230801,1
NScolL-V,20230802,1
NScolL-V,20230803,1
NScolL-V,20230804,1
NScolL-V,20230807,1
NScolL-V,20230808,1
NScolL-V,20230809,1
NScolL-V,20230810,1
NScolL-V,20230811,1
NScolL-V,20230814,1
NScolL-V,20230816,1
NScolL-V,20230817,1
NScolL-V,20230818,1
NScolL-V,20230821,1
NScolL-V,20230822,1
NScolL-V,20230823,1
NScolL-V,20230824,1
NScolL-V,20230825,1
NScolL-V,20230828,1
NScolL-V,20230829,1
NScolL-V,20230830,1
NScolL-V,20230831,1
NScolL-V,20230901,1
NScolL-V,20230904,1
NScolL-V,20230905,1
NScolL-V,20230906,1
NScolL-V,20230907,1
NScolL-V,20230908,1
NScolL-V,20230911,1
NScolL-V,20230912,1
NScolL-V,20230913,1
NScolL-V,20230914,1
NScolL-V,20230915,1
NScolL-V,20231102,1
NScolL-V,20231227,1
NScolL-V,20231228,1
NScolL-V,20231229,1
NScolLSCMAR,20231102,1
NScolL_SCCFR,20230612,1
NScolL_SCCFR,20230619,1
NScolL_SCCFR,20230626,1
NScolL_SCCFR,20230703,1
NScolL_SCCFR,20230710,1
NScolL_SCCFR,20230717,1
NScolL_SCCFR,20230724,1
NScolL_SCCFR,20230731,1
NScolL_SCCFR,20230807,1
NScolL_SCCFR,20230814,1
NScolL_SCCFR,20230821,1
NScolL_SCCFR,20230828,1
NScolL_SCCFR,20230904,1
NScolL_SCCFR,20230911,1
NScolMMGV_SCCFR,20230406,1
NScolMMGV_SCCFR,20230407,1
NScolMMGV_SCCFR,20230411,1
NScolMMGV_SCCFR,20230608,1
NScolMMGV_SCCFR,20230609,1
NScolMMGV_SCCFR,20230613,1
NScolMMGV_SCCFR,20230614,1
NScolMMGV_SCCFR,20230615,1
NScolMMGV_SCCFR,20230616,1
NScolMMGV_SCCFR,20230620,1
NScolMMGV_SCCFR,20230621,1
NScolMMGV_SCCFR,20230622,1
NScolMMGV_SCCFR,20230623,1
NScolMMGV_SCCFR,20230627,1
NScolMMGV_SCCFR,20230628,1
NScolMMGV_SCCFR,20230629,1
NScolMMGV_SCCFR,20230630,1
NScolMMGV_SCCFR,20230704,1
NScolMMGV_SCCFR,20230705,1
NScolMMGV_SCCFR,20230706,1
NScolMMGV_SCCFR,20230707,1
NScolMMGV_SCCFR,20230711,1
NScolMMGV_SCCFR,20230712,1
NScolMMGV_SCCFR,20230713,1
NScolMMGV_SCCFR,20230714,1
NScolMMGV_SCCFR,20230718,1
NScolMMGV_SCCFR,20230719,1
NScolMMGV_SCCFR,20230720,1
NScolMMGV_SCCFR,20230721,1
NScolMMGV_SCCFR,20230725,1
NScolMMGV_SCCFR,20230726,1
NScolMMGV_SCCFR,20230727,1
NScolMMGV_SCCFR,20230728,1
NScolMMGV_SCCFR,20230801,1
NScolMMGV_SCCFR,20230802,1
NScolMMGV_SCCFR,20230803,1
NScolMMGV_SCCFR,20230804,1
NScolMMGV_SCCFR,20230808,1
NScolMMGV_SCCFR,20230809,1
NScolMMGV_SCCFR,20230810,1
NScolMMGV_SCCFR,20230811,1
NScolMMGV_SCCFR,20230816,1
NScolMMGV_SCCFR,20230817,1
NScolMMGV_SCCFR,20230818,1
NScolMMGV_SCCFR,20230822,1
NScolMMGV_SCCFR,20230823,1
NScolMMGV_SCCFR,20230824,1
NScolMMGV_SCCFR,20230825,1
NScolMMGV_SCCFR,20230829,1
NScolMMGV_SCCFR,20230830,1
NScolMMGV_SCCFR,20230831,1
NScolMMGV_SCCFR,20230901,1
NScolMMGV_SCCFR,20230905,1
NScolMMGV_SCCFR,20230906,1
NScolMMGV_SCCFR,20230907,1
NScolMMGV_SCCFR,20230908,1
NScolMMGV_SCCFR,20230912,1
NScolMMGV_SCCFR,20230913,1
NScolMMGV_SCCFR,20230914,1
NScolMMGV_SCCFR,20230915,1
NScolMMGV_SCCFR,20231102,1
NScolMMGV_SCCFR,20231227,1
NScolMMGV_SCCFR,20231228,1
NScolMMGV_SCCFR,20231229,1
NScolMMGV_SCCFR_PB,20230406,1
NScolMMGV_SCCFR_PB,20230407,1
NScolMMGV_SCCFR_PB,20230411,1
NScolMMGV_SCCFR_PB,20230608,1
NScolMMGV_SCCFR_PB,20230609,1
NScolMMGV_SCCFR_PB,20230613,1
NScolMMGV_SCCFR_PB,20230614,1
NScolMMGV_SCCFR_PB,20230615,1
NScolMMGV_SCCFR_PB,20230616,1
NScolMMGV_SCCFR_PB,20230620,1
NScolMMGV_SCCFR_PB,20230621,1
NScolMMGV_SCCFR_PB,20230622,1
NScolMMGV_SCCFR_PB,20230623,1
NScolMMGV_SCCFR_PB,20230627,1
NScolMMGV_SCCFR_PB,20230628,1
NScolMMGV_SCCFR_PB,20230629,1
NScolMMGV_SCCFR_PB,20230630,1
NScolMMGV_SCCFR_PB,20230704,1
NScolMMGV_SCCFR_PB,20230705,1
NScolMMGV_SCCFR_PB,20230706,1
NScolMMGV_SCCFR_PB,20230707,1
NScolMMGV_SCCFR_PB,20230711,1
NScolMMGV_SCCFR_PB,20230712,1
NScolMMGV_SCCFR_PB,20230713,1
NScolMMGV_SCCFR_PB,20230714,1
NScolMMGV_SCCFR_PB,20230718,1
NScolMMGV_SCCFR_PB,20230719,1
NScolMMGV_SCCFR_PB,20230720,1
NScolMMGV_SCCFR_PB,20230721,1
NScolMMGV_SCCFR_PB,20230725,1
NScolMMGV_SCCFR_PB,20230726,1
NScolMMGV_SCCFR_PB,20230727,1
NScolMMGV_SCCFR_PB,20230728,1
NScolMMGV_SCCFR_PB,20230801,1
NScolMMGV_SCCFR_PB,20230802,1
NScolMMGV_SCCFR_PB,20230803,1
NScolMMGV_SCCFR_PB,20230804,1
NScolMMGV_SCCFR_PB,20230808,1
NScolMMGV_SCCFR_PB,20230809,1
NScolMMGV_SCCFR_PB,20230810,1
NScolMMGV_SCCFR_PB,20230811,1
NScolMMGV_SCCFR_PB,20230816,1
NScolMMGV_SCCFR_PB,20230817,1
NScolMMGV_SCCFR_PB,20230818,1
NScolMMGV_SCCFR_PB,20230822,1
NScolMMGV_SCCFR_PB,20230823,1
NScolMMGV_SCCFR_PB,20230824,1
NScolMMGV_SCCFR_PB,20230825,1
NScolMMGV_SCCFR_PB,20230829,1
NScolMMGV_SCCFR_PB,20230830,1
NScolMMGV_SCCFR_PB,20230831,1
NScolMMGV_SCCFR_PB,20230901,1
NScolMMGV_SCCFR_PB,20230905,1
NScolMMGV_SCCFR_PB,20230906,1
NScolMMGV_SCCFR_PB,20230907,1
NScolMMGV_SCCFR_PB,20230908,1
NScolMMGV_SCCFR_PB,20230912,1
NScolMMGV_SCCFR_PB,20230913,1
NScolMMGV_SCCFR_PB,20230914,1
NScolMMGV_SCCFR_PB,20230915,1
NScolMMGV_SCCFR_PB,20231102,1
NScolMMGV_SCCFR_PB,20231227,1
NScolMMGV_SCCFR_PB,20231228,1
NScolMMGV_SCCFR_PB,20231229,1
NScolMMV,20230407,1
NScolMMV,20230411,1
NScolMMV,20230609,1
NScolMMV,20230613,1
NScolMMV,20230614,1
NScolMMV,20230616,1
NScolMMV,20230620,1
NScolMMV,20230621,1
NScolMMV,20230623,1
NScolMMV,20230627,1
NScolMMV,20230628,1
NScolMMV,20230630,1
NScolMMV,20230704,1
NScolMMV,20230705,1
NScolMMV,20230707,1
NScolMMV,20230711,1
NScolMMV,20230712,1
NScolMMV,20230714,1
NScolMMV,20230718,1
NScolMMV,20230719,1
NScolMMV,20230721,1
NScolMMV,20230725,1
NScolMMV,20230726,1
NScolMMV,20230728,1
NScolMMV,20230801,1
NScolMMV,20230802,1
NScolMMV,20230804,1
NScolMMV,20230808,1
NScolMMV,20230809,1
NScolMMV,20230811,1
NScolMMV,20230816,1
NScolMMV,20230818,1
NScolMMV,20230822,1
NScolMMV,20230823,1
NScolMMV,20230825,1
NScolMMV,20230829,1
NScolMMV,20230830,1
NScolMMV,20230901,1
NScolMMV,20230905,1
NScolMMV,20230906,1
NScolMMV,20230908,1
NScolMMV,20230912,1
NScolMMV,20230913,1
NScolMMV,20230915,1
NScolMMV,20231227,1
NScolMMV,20231229,1
NScolMaV,20230407,1
NScolMaV,20230411,1
NScolMaV,20230609,1
NScolMaV,20230613,1
NScolMaV,20230616,1
NScolMaV,20230620,1
NScolMaV,20230623,1
NScolMaV,20230627,1
NScolMaV,20230630,1
NScolMaV,20230704,1
NScolMaV,20230707,1
NScolMaV,20230711,1
NScolMaV,20230714,1
NScolMaV,20230718,1
NScolMaV,20230721,1
NScolMaV,20230725,1
NScolMaV,20230728,1
NScolMaV,20230801,1
NScolMaV,20230804,1
NScolMaV,20230808,1
NScolMaV,20230811,1
NScolMaV,20230818,1
NScolMaV,20230822,1
NScolMaV,20230825,1
NScolMaV,20230829,1
NScolMaV,20230901,1
NScolMaV,20230905,1
NScolMaV,20230908,1
NScolMaV,20230912,1
NScolMaV,20230915,1
NScolMaV,20231229,1
NScolMe,20230614,1
NScolMe,20230621,1
NScolMe,20230628,1
NScolMe,20230705,1
NScolMe,20230712,1
NScolMe,20230719,1
NScolMe,20230726,1
NScolMe,20230802,1
NScolMe,20230809,1
NScolMe,20230816,1
NScolMe,20230823,1
NScolMe,20230830,1
NScolMe,20230906,1
NScolMe,20230913,1
NScolMe,20231227,1
NScolS,20230408,1
NScolS,20230610,1
NScolS,20230617,1
NScolS,20230624,1
NScolS,20230701,1
NScolS,20230708,1
NScolS,20230715,1
NScolS,20230722,1
NScolS,20230729,1
NScolS,20230805,1
NScolS,20230812,1
NScolS,20230819,1
NScolS,20230826,1
NScolS,20230902,1
NScolS,20230909,1
NScolS,20230916,1
NScolS,20231230,1
NScolV,20230407,1
NScolV,20230609,1
NScolV,20230616,1
NScolV,20230623,1
NScolV,20230630,1
NScolV,20230707,1
NScolV,20230714,1
NScolV,20230721,1
NScolV,20230728,1
NScolV,20230804,1
NScolV,20230811,1
NScolV,20230818,1
NScolV,20230825,1
NScolV,20230901,1
NScolV,20230908,1
NScolV,20230915,1
NScolV,20231006,1
NScolV,20231229,1
Nscol poten linea 2l,20231102,1
NscolG,20230406,1
NscolG,20230608,1
NscolG,20230615,1
NscolG,20230622,1
NscolG,20230629,1
NscolG,20230706,1
NscolG,20230713,1
NscolG,20230720,1
NscolG,20230727,1
NscolG,20230803,1
NscolG,20230810,1
NscolG,20230817,1
NscolG,20230824,1
NscolG,20230831,1
NscolG,20230907,1
NscolG,20230914,1
NscolG,20231102,1
NscolG,20231228,1
NscolL-Surb,20230406,1
NscolL-Surb,20230407,1
NscolL-Surb,20230408,1
NscolL-Surb,20230411,1
NscolL-Surb,20230608,1
NscolL-Surb,20230609,1
NscolL-Surb,20230610,1
NscolL-Surb,20230612,1
NscolL-Surb,20230613,1
NscolL-Surb,20230614,1
NscolL-Surb,20230615,1
NscolL-Surb,20230616,1
NscolL-Surb,20230617,1
NscolL-Surb,20230619,1
NscolL-Surb,20230620,1
NscolL-Surb,20230621,1
NscolL-Surb,20230622,1
NscolL-Surb,20230623,1
NscolL-Surb,20230624,1
NscolL-Surb,20230626,1
NscolL-Surb,20230627,1
NscolL-Surb,20230628,1
NscolL-Surb,20230629,1
NscolL-Surb,20230630,1
NscolL-Surb,20230701,1
NscolL-Surb,20230703,1
NscolL-Surb,20230704,1
NscolL-Surb,20230705,1
NscolL-Surb,20230706,1
NscolL-Surb,20230707,1
NscolL-Surb,20230708,1
NscolL-Surb,20230710,1
NscolL-Surb,20230711,1
NscolL-Surb,20230712,1
NscolL-Surb,20230713,1
NscolL-Surb,20230714,1
NscolL-Surb,20230715,1
NscolL-Surb,20230717,1
NscolL-Surb,20230718,1
NscolL-Surb,20230719,1
NscolL-Surb,20230720,1
NscolL-Surb,20230721,1
NscolL-Surb,20230722,1
NscolL-Surb,20230724,1
NscolL-Surb,20230725,1
NscolL-Surb,20230726,1
NscolL-Surb,20230727,1
NscolL-Surb,20230728,1
NscolL-Surb,20230729,1
NscolL-Surb,20230828,1
NscolL-Surb,20230829,1
NscolL-Surb,20230830,1
NscolL-Surb,20230831,1
NscolL-Surb,20230901,1
NscolL-Surb,20230902,1
NscolL-Surb,20230904,1
NscolL-Surb,20230905,1
NscolL-Surb,20230906,1
NscolL-Surb,20230907,1
NscolL-Surb,20230908,1
NscolL-Surb,20230909,1
NscolL-Surb,20230911,1
NscolL-Surb,20230912,1
NscolL-Surb,20230913,1
NscolL-Surb,20230914,1
NscolL-Surb,20230915,1
NscolL-Surb,20230916,1
NscolL-Surb,20231102,1
NscolLMMV,20230407,1
NscolLMMV,20230411,1
NscolLMMV,20230609,1
NscolLMMV,20230612,1
NscolLMMV,20230613,1
NscolLMMV,20230614,1
NscolLMMV,20230616,1
NscolLMMV,20230619,1
NscolLMMV,20230620,1
NscolLMMV,20230621,1
NscolLMMV,20230623,1
NscolLMMV,20230626,1
NscolLMMV,20230627,1
NscolLMMV,20230628,1
NscolLMMV,20230630,1
NscolLMMV,20230703,1
NscolLMMV,20230704,1
NscolLMMV,20230705,1
NscolLMMV,20230707,1
NscolLMMV,20230710,1
NscolLMMV,20230711,1
NscolLMMV,20230712,1
NscolLMMV,20230714,1
NscolLMMV,20230717,1
NscolLMMV,20230718,1
NscolLMMV,20230719,1
NscolLMMV,20230721,1
NscolLMMV,20230724,1
NscolLMMV,20230725,1
NscolLMMV,20230726,1
NscolLMMV,20230728,1
NscolLMMV,20230731,1
NscolLMMV,20230801,1
NscolLMMV,20230802,1
NscolLMMV,20230804,1
NscolLMMV,20230807,1
NscolLMMV,20230808,1
NscolLMMV,20230809,1
NscolLMMV,20230811,1
NscolLMMV,20230814,1
NscolLMMV,20230816,1
NscolLMMV,20230818,1
NscolLMMV,20230821,1
NscolLMMV,20230822,1
NscolLMMV,20230823,1
NscolLMMV,20230825,1
NscolLMMV,20230828,1
NscolLMMV,20230829,1
NscolLMMV,20230830,1
NscolLMMV,20230901,1
NscolLMMV,20230904,1
NscolLMMV,20230905,1
NscolLMMV,20230906,1
NscolLMMV,20230908,1
NscolLMMV,20230911,1
NscolLMMV,20230912,1
NscolLMMV,20230913,1
NscolLMMV,20230915,1
NscolLMMV,20231227,1
NscolLMMV,20231229,1
NscolLMMVCP,20230609,1
NscolLMMVCP,20230612,1
NscolLMMVCP,20230613,1
NscolLMMVCP,20230614,1
NscolLMMVCP,20230616,1
NscolLMMVCP,20230619,1
NscolLMMVCP,20230620,1
NscolLMMVCP,20230621,1
NscolLMMVCP,20230623,1
NscolLMMVCP,20230626,1
NscolLMMVCP,20230627,1
NscolLMMVCP,20230628,1
NscolLMMVCP,20230630,1
NscolLMMVCP,20230703,1
NscolLMMVCP,20230704,1
NscolLMMVCP,20230705,1
NscolLMMVCP,20230707,1
NscolLMMVCP,20230710,1
NscolLMMVCP,20230711,1
NscolLMMVCP,20230712,1
NscolLMMVCP,20230714,1
NscolLMMVCP,20230717,1
NscolLMMVCP,20230718,1
NscolLMMVCP,20230719,1
NscolLMMVCP,20230721,1
NscolLMMVCP,20230724,1
NscolLMMVCP,20230725,1
NscolLMMVCP,20230726,1
NscolLMMVCP,20230728,1
NscolLMMVCP,20230731,1
NscolLMMVCP,20230801,1
NscolLMMVCP,20230802,1
NscolLMMVCP,20230804,1
NscolLMMVCP,20230807,1
NscolLMMVCP,20230808,1
NscolLMMVCP,20230809,1
NscolLMMVCP,20230811,1
NscolLMMVCP,20230814,1
NscolLMMVCP,20230816,1
NscolLMMVCP,20230818,1
NscolLMMVCP,20230821,1
NscolLMMVCP,20230822,1
NscolLMMVCP,20230823,1
NscolLMMVCP,20230825,1
NscolLMMVCP,20230828,1
NscolLMMVCP,20230829,1
NscolLMMVCP,20230830,1
NscolLMMVCP,20230901,1
NscolLMMVCP,20230904,1
NscolLMMVCP,20230905,1
NscolLMMVCP,20230906,1
NscolLMMVCP,20230908,1
NscolLMMVCP,20230911,1
NscolLMMVCP,20230912,1
NscolLMMVCP,20230913,1
NscolLMMVCP,20230915,1
NscolLMMVSCP,20230609,1
NscolLMMVSCP,20230610,1
NscolLMMVSCP,20230612,1
NscolLMMVSCP,20230613,1
NscolLMMVSCP,20230614,1
NscolLMMVSCP,20230616,1
NscolLMMVSCP,20230617,1
NscolLMMVSCP,20230619,1
NscolLMMVSCP,20230620,1
NscolLMMVSCP,20230621,1
NscolLMMVSCP,20230623,1
NscolLMMVSCP,20230624,1
NscolLMMVSCP,20230626,1
NscolLMMVSCP,20230627,1
NscolLMMVSCP,20230628,1
NscolLMMVSCP,20230630,1
NscolLMMVSCP,20230701,1
NscolLMMVSCP,20230703,1
NscolLMMVSCP,20230704,1
NscolLMMVSCP,20230705,1
NscolLMMVSCP,20230707,1
NscolLMMVSCP,20230708,1
NscolLMMVSCP,20230710,1
NscolLMMVSCP,20230711,1
NscolLMMVSCP,20230712,1
NscolLMMVSCP,20230714,1
NscolLMMVSCP,20230715,1
NscolLMMVSCP,20230717,1
NscolLMMVSCP,20230718,1
NscolLMMVSCP,20230719,1
NscolLMMVSCP,20230721,1
NscolLMMVSCP,20230722,1
NscolLMMVSCP,20230724,1
NscolLMMVSCP,20230725,1
NscolLMMVSCP,20230726,1
NscolLMMVSCP,20230728,1
NscolLMMVSCP,20230729,1
NscolLMMVSCP,20230731,1
NscolLMMVSCP,20230801,1
NscolLMMVSCP,20230802,1
NscolLMMVSCP,20230804,1
NscolLMMVSCP,20230805,1
NscolLMMVSCP,20230807,1
NscolLMMVSCP,20230808,1
NscolLMMVSCP,20230809,1
NscolLMMVSCP,20230811,1
NscolLMMVSCP,20230812,1
NscolLMMVSCP,20230814,1
NscolLMMVSCP,20230816,1
NscolLMMVSCP,20230818,1
NscolLMMVSCP,20230819,1
NscolLMMVSCP,20230821,1
NscolLMMVSCP,20230822,1
NscolLMMVSCP,20230823,1
NscolLMMVSCP,20230825,1
NscolLMMVSCP,20230826,1
NscolLMMVSCP,20230828,1
NscolLMMVSCP,20230829,1
NscolLMMVSCP,20230830,1
NscolLMMVSCP,20230901,1
NscolLMMVSCP,20230902,1
NscolLMMVSCP,20230904,1
NscolLMMVSCP,20230905,1
NscolLMMVSCP,20230906,1
NscolLMMVSCP,20230908,1
NscolLMMVSCP,20230909,1
NscolLMMVSCP,20230911,1
NscolLMMVSCP,20230912,1
NscolLMMVSCP,20230913,1
NscolLMMVSCP,20230915,1
NscolLMMVSCP,20230916,1
NscolL_SCCFR_PB,20230612,1
NscolL_SCCFR_PB,20230619,1
NscolL_SCCFR_PB,20230626,1
NscolL_SCCFR_PB,20230703,1
NscolL_SCCFR_PB,20230710,1
NscolL_SCCFR_PB,20230717,1
NscolL_SCCFR_PB,20230724,1
NscolL_SCCFR_PB,20230731,1
NscolL_SCCFR_PB,20230807,1
NscolL_SCCFR_PB,20230814,1
NscolL_SCCFR_PB,20230821,1
NscolL_SCCFR_PB,20230828,1
NscolL_SCCFR_PB,20230904,1
NscolL_SCCFR_PB,20230911,1
NscolgCP,20230608,1
NscolgCP,20230615,1
NscolgCP,20230622,1
NscolgCP,20230629,1
NscolgCP,20230706,1
NscolgCP,20230713,1
NscolgCP,20230720,1
NscolgCP,20230727,1
NscolgCP,20230803,1
NscolgCP,20230810,1
NscolgCP,20230817,1
NscolgCP,20230824,1
NscolgCP,20230831,1
NscolgCP,20230907,1
NscolgCP,20230914,1
RidsimoL-S,20230731,1
RidsimoL-S,20230801,1
RidsimoL-S,20230802,1
RidsimoL-S,20230803,1
RidsimoL-S,20230804,1
RidsimoL-S,20230805,1
RidsimoL-S,20230807,1
RidsimoL-S,20230808,1
RidsimoL-S,20230809,1
RidsimoL-S,20230810,1
RidsimoL-S,20230811,1
RidsimoL-S,20230812,1
RidsimoL-S,20230814,1
RidsimoL-S,20230816,1
RidsimoL-S,20230817,1
RidsimoL-S,20230818,1
RidsimoL-S,20230819,1
RidsimoL-S,20230821,1
RidsimoL-S,20230822,1
RidsimoL-S,20230823,1
RidsimoL-S,20230824,1
RidsimoL-S,20230825,1
RidsimoL-S,20230826,1
RidsimoL-S,20231227,1
RidsimoL-S,20231228,1
RidsimoL-S,20231229,1
RidsimoL-S,20231230,1
RidsimoL-V,20230731,1
RidsimoL-V,20230801,1
RidsimoL-V,20230802,1
RidsimoL-V,20230803,1
RidsimoL-V,20230804,1
RidsimoL-V,20230807,1
RidsimoL-V,20230808,1
RidsimoL-V,20230809,1
RidsimoL-V,20230810,1
RidsimoL-V,20230811,1
RidsimoL-V,20230814,1
RidsimoL-V,20230816,1
RidsimoL-V,20230817,1
RidsimoL-V,20230818,1
RidsimoL-V,20230821,1
RidsimoL-V,20230822,1
RidsimoL-V,20230823,1
RidsimoL-V,20230824,1
RidsimoL-V,20230825,1
RidsimoL-V,20231227,1
RidsimoL-V,20231228,1
RidsimoL-V,20231229,1
RidsimoS,20230805,1
