service_id,day,exception_type
ScolLMaGVS,2023-12-14,1
ScolLMaGVS,2023-12-15,1
ScolLMaGVS,2023-12-16,1
ScolLMaGVS,2023-12-18,1
ScolLMaGVS,2023-12-19,1
ScolLMaGVS,2023-12-21,1
ScolLMaGVS,2023-12-22,1
ScolLMaGVS,2023-12-23,1
ScolLMe,2023-04-12,1
ScolLMe,2023-04-17,1
ScolLMe,2023-04-19,1
ScolLMe,2023-04-24,1
ScolLMe,2023-04-26,1
ScolLMe,2023-05-03,1
ScolLMe,2023-05-08,1
ScolLMe,2023-05-10,1
ScolLMe,2023-05-15,1
ScolLMe,2023-05-17,1
ScolLMe,2023-05-22,1
ScolLMe,2023-05-24,1
ScolLMe,2023-05-29,1
ScolLMe,2023-05-31,1
ScolLMe,2023-06-05,1
ScolLMe,2023-06-07,1
ScolLMe,2023-09-04,1
ScolLMe,2023-09-06,1
ScolLMe,2023-09-11,1
ScolLMe,2023-09-13,1
ScolLMe,2023-09-18,1
ScolLMe,2023-09-20,1
ScolLMe,2023-09-25,1
ScolLMe,2023-09-27,1
ScolLMe,2023-10-02,1
ScolLMe,2023-10-04,1
ScolLMe,2023-10-09,1
ScolLMe,2023-10-11,1
ScolLMe,2023-10-16,1
ScolLMe,2023-10-18,1
ScolLMe,2023-10-23,1
ScolLMe,2023-10-25,1
ScolLMe,2023-10-30,1
ScolLMe,2023-11-06,1
ScolLMe,2023-11-08,1
ScolLMe,2023-11-13,1
ScolLMe,2023-11-15,1
ScolLMe,2023-11-20,1
ScolLMe,2023-11-22,1
ScolLMe,2023-11-27,1
ScolLMe,2023-11-29,1
ScolLMe,2023-12-04,1
ScolLMe,2023-12-06,1
ScolLMe,2023-12-11,1
ScolLMe,2023-12-13,1
ScolLMe,2023-12-18,1
ScolLMe,2023-12-20,1
ScolLMeGV,2023-04-12,1
ScolLMeGV,2023-04-13,1
ScolLMeGV,2023-04-14,1
ScolLMeGV,2023-04-17,1
ScolLMeGV,2023-04-19,1
ScolLMeGV,2023-04-20,1
ScolLMeGV,2023-04-21,1
ScolLMeGV,2023-04-24,1
ScolLMeGV,2023-04-26,1
ScolLMeGV,2023-04-27,1
ScolLMeGV,2023-04-28,1
ScolLMeGV,2023-05-03,1
ScolLMeGV,2023-05-04,1
ScolLMeGV,2023-05-05,1
ScolLMeGV,2023-05-08,1
ScolLMeGV,2023-05-10,1
ScolLMeGV,2023-05-11,1
ScolLMeGV,2023-05-12,1
ScolLMeGV,2023-05-15,1
ScolLMeGV,2023-05-17,1
ScolLMeGV,2023-05-18,1
ScolLMeGV,2023-05-19,1
ScolLMeGV,2023-05-22,1
ScolLMeGV,2023-05-24,1
ScolLMeGV,2023-05-25,1
ScolLMeGV,2023-05-26,1
ScolLMeGV,2023-05-29,1
ScolLMeGV,2023-05-31,1
ScolLMeGV,2023-06-01,1
ScolLMeGV,2023-06-05,1
ScolLMeGV,2023-06-07,1
ScolLMeGV,2023-09-18,1
ScolLMeGV,2023-09-20,1
ScolLMeGV,2023-09-21,1
ScolLMeGV,2023-09-22,1
ScolLMeGV,2023-09-25,1
ScolLMeGV,2023-09-27,1
ScolLMeGV,2023-09-28,1
ScolLMeGV,2023-09-29,1
ScolLMeGV,2023-10-02,1
ScolLMeGV,2023-10-04,1
ScolLMeGV,2023-10-05,1
ScolLMeGV,2023-10-06,1
ScolLMeGV,2023-10-09,1
ScolLMeGV,2023-10-11,1
ScolLMeGV,2023-10-12,1
ScolLMeGV,2023-10-13,1
ScolLMeGV,2023-10-16,1
ScolLMeGV,2023-10-18,1
ScolLMeGV,2023-10-19,1
ScolLMeGV,2023-10-20,1
ScolLMeGV,2023-10-23,1
ScolLMeGV,2023-10-25,1
ScolLMeGV,2023-10-26,1
ScolLMeGV,2023-10-27,1
ScolLMeGV,2023-10-30,1
ScolLMeGV,2023-11-03,1
ScolLMeGV,2023-11-06,1
ScolLMeGV,2023-11-08,1
ScolLMeGV,2023-11-09,1
ScolLMeGV,2023-11-10,1
ScolLMeGV,2023-11-13,1
ScolLMeGV,2023-11-15,1
ScolLMeGV,2023-11-16,1
ScolLMeGV,2023-11-17,1
ScolLMeGV,2023-11-20,1
ScolLMeGV,2023-11-22,1
ScolLMeGV,2023-11-23,1
ScolLMeGV,2023-11-24,1
ScolLMeGV,2023-11-27,1
ScolLMeGV,2023-11-29,1
ScolLMeGV,2023-11-30,1
ScolLMeGV,2023-12-01,1
ScolLMeGV,2023-12-04,1
ScolLMeGV,2023-12-06,1
ScolLMeGV,2023-12-07,1
ScolLMeGV,2023-12-11,1
ScolLMeGV,2023-12-13,1
ScolLMeGV,2023-12-14,1
ScolLMeGV,2023-12-15,1
ScolLMeGV,2023-12-18,1
ScolLMeGV,2023-12-20,1
ScolLMeGV,2023-12-21,1
ScolLMeGV,2023-12-22,1
ScolLMeGVS,2023-04-12,1
ScolLMeGVS,2023-04-13,1
ScolLMeGVS,2023-04-14,1
ScolLMeGVS,2023-04-15,1
ScolLMeGVS,2023-04-17,1
ScolLMeGVS,2023-04-19,1
ScolLMeGVS,2023-04-20,1
ScolLMeGVS,2023-04-21,1
ScolLMeGVS,2023-04-22,1
ScolLMeGVS,2023-04-24,1
ScolLMeGVS,2023-04-26,1
ScolLMeGVS,2023-04-27,1
ScolLMeGVS,2023-04-28,1
ScolLMeGVS,2023-04-29,1
ScolLMeGVS,2023-05-03,1
ScolLMeGVS,2023-05-04,1
ScolLMeGVS,2023-05-05,1
ScolLMeGVS,2023-05-06,1
ScolLMeGVS,2023-05-08,1
ScolLMeGVS,2023-05-10,1
ScolLMeGVS,2023-05-11,1
ScolLMeGVS,2023-05-12,1
ScolLMeGVS,2023-05-13,1
ScolLMeGVS,2023-05-15,1
ScolLMeGVS,2023-05-17,1
ScolLMeGVS,2023-05-18,1
ScolLMeGVS,2023-05-19,1
ScolLMeGVS,2023-05-20,1
ScolLMeGVS,2023-05-22,1
ScolLMeGVS,2023-05-24,1
ScolLMeGVS,2023-05-25,1
ScolLMeGVS,2023-05-26,1
ScolLMeGVS,2023-05-27,1
ScolLMeGVS,2023-05-29,1
ScolLMeGVS,2023-05-31,1
ScolLMeGVS,2023-06-01,1
ScolLMeGVS,2023-06-03,1
ScolLMeGVS,2023-06-05,1
ScolLMeGVS,2023-06-07,1
ScolLMeGVS,2023-09-18,1
ScolLMeGVS,2023-09-20,1
ScolLMeGVS,2023-09-21,1
ScolLMeGVS,2023-09-22,1
ScolLMeGVS,2023-09-23,1
ScolLMeGVS,2023-09-25,1
ScolLMeGVS,2023-09-27,1
ScolLMeGVS,2023-09-28,1
ScolLMeGVS,2023-09-29,1
ScolLMeGVS,2023-09-30,1
ScolLMeGVS,2023-10-02,1
ScolLMeGVS,2023-10-04,1
ScolLMeGVS,2023-10-05,1
ScolLMeGVS,2023-10-06,1
ScolLMeGVS,2023-10-07,1
ScolLMeGVS,2023-10-09,1
ScolLMeGVS,2023-10-11,1
ScolLMeGVS,2023-10-12,1
ScolLMeGVS,2023-10-13,1
ScolLMeGVS,2023-10-14,1
ScolLMeGVS,2023-10-16,1
ScolLMeGVS,2023-10-18,1
ScolLMeGVS,2023-10-19,1
ScolLMeGVS,2023-10-20,1
ScolLMeGVS,2023-10-21,1
ScolLMeGVS,2023-10-23,1
ScolLMeGVS,2023-10-25,1
ScolLMeGVS,2023-10-26,1
ScolLMeGVS,2023-10-27,1
ScolLMeGVS,2023-10-28,1
ScolLMeGVS,2023-10-30,1
ScolLMeGVS,2023-11-03,1
ScolLMeGVS,2023-11-04,1
ScolLMeGVS,2023-11-06,1
ScolLMeGVS,2023-11-08,1
ScolLMeGVS,2023-11-09,1
ScolLMeGVS,2023-11-10,1
ScolLMeGVS,2023-11-11,1
ScolLMeGVS,2023-11-13,1
ScolLMeGVS,2023-11-15,1
ScolLMeGVS,2023-11-16,1
ScolLMeGVS,2023-11-17,1
ScolLMeGVS,2023-11-18,1
ScolLMeGVS,2023-11-20,1
ScolLMeGVS,2023-11-22,1
ScolLMeGVS,2023-11-23,1
ScolLMeGVS,2023-11-24,1
ScolLMeGVS,2023-11-25,1
ScolLMeGVS,2023-11-27,1
ScolLMeGVS,2023-11-29,1
ScolLMeGVS,2023-11-30,1
ScolLMeGVS,2023-12-01,1
ScolLMeGVS,2023-12-02,1
ScolLMeGVS,2023-12-04,1
ScolLMeGVS,2023-12-06,1
ScolLMeGVS,2023-12-07,1
ScolLMeGVS,2023-12-09,1
ScolLMeGVS,2023-12-11,1
ScolLMeGVS,2023-12-13,1
ScolLMeGVS,2023-12-14,1
ScolLMeGVS,2023-12-15,1
ScolLMeGVS,2023-12-16,1
ScolLMeGVS,2023-12-18,1
ScolLMeGVS,2023-12-20,1
ScolLMeGVS,2023-12-21,1
ScolLMeGVS,2023-12-22,1
ScolLMeGVS,2023-12-23,1
ScolLS,2023-04-15,1
ScolLS,2023-04-17,1
ScolLS,2023-04-22,1
ScolLS,2023-04-24,1
ScolLS,2023-04-29,1
ScolLS,2023-05-06,1
ScolLS,2023-05-08,1
ScolLS,2023-05-13,1
ScolLS,2023-05-15,1
ScolLS,2023-05-20,1
ScolLS,2023-05-22,1
ScolLS,2023-05-27,1
ScolLS,2023-05-29,1
ScolLS,2023-06-03,1
ScolLS,2023-06-05,1
ScolLS,2023-09-18,1
ScolLS,2023-09-23,1
ScolLS,2023-09-25,1
ScolLS,2023-09-30,1
ScolLS,2023-10-02,1
ScolLS,2023-10-07,1
ScolLS,2023-10-09,1
ScolLS,2023-10-14,1
ScolLS,2023-10-16,1
ScolLS,2023-10-21,1
ScolLS,2023-10-23,1
ScolLS,2023-10-28,1
ScolLS,2023-10-30,1
ScolLS,2023-11-04,1
ScolLS,2023-11-06,1
ScolLS,2023-11-11,1
ScolLS,2023-11-13,1
ScolLS,2023-11-18,1
ScolLS,2023-11-20,1
ScolLS,2023-11-25,1
ScolLS,2023-11-27,1
ScolLS,2023-12-02,1
ScolLS,2023-12-04,1
ScolLS,2023-12-09,1
ScolLS,2023-12-11,1
ScolLS,2023-12-16,1
ScolLS,2023-12-18,1
ScolLS,2023-12-23,1
ScolMMGV,2023-04-12,1
ScolMMGV,2023-04-13,1
ScolMMGV,2023-04-14,1
ScolMMGV,2023-04-18,1
ScolMMGV,2023-04-19,1
ScolMMGV,2023-04-20,1
ScolMMGV,2023-04-21,1
ScolMMGV,2023-04-26,1
ScolMMGV,2023-04-27,1
ScolMMGV,2023-04-28,1
ScolMMGV,2023-05-02,1
ScolMMGV,2023-05-03,1
ScolMMGV,2023-05-04,1
ScolMMGV,2023-05-05,1
ScolMMGV,2023-05-09,1
ScolMMGV,2023-05-10,1
ScolMMGV,2023-05-11,1
ScolMMGV,2023-05-12,1
ScolMMGV,2023-05-16,1
ScolMMGV,2023-05-17,1
ScolMMGV,2023-05-18,1
ScolMMGV,2023-05-19,1
ScolMMGV,2023-05-23,1
ScolMMGV,2023-05-24,1
ScolMMGV,2023-05-25,1
ScolMMGV,2023-05-26,1
ScolMMGV,2023-05-30,1
ScolMMGV,2023-05-31,1
ScolMMGV,2023-06-01,1
ScolMMGV,2023-06-06,1
ScolMMGV,2023-06-07,1
ScolMMGV,2023-09-19,1
ScolMMGV,2023-09-20,1
ScolMMGV,2023-09-21,1
ScolMMGV,2023-09-22,1
ScolMMGV,2023-09-26,1
ScolMMGV,2023-09-27,1
ScolMMGV,2023-09-28,1
ScolMMGV,2023-09-29,1
ScolMMGV,2023-10-03,1
ScolMMGV,2023-10-04,1
ScolMMGV,2023-10-05,1
ScolMMGV,2023-10-06,1
ScolMMGV,2023-10-10,1
ScolMMGV,2023-10-11,1
ScolMMGV,2023-10-12,1
ScolMMGV,2023-10-13,1
ScolMMGV,2023-10-17,1
ScolMMGV,2023-10-18,1
ScolMMGV,2023-10-19,1
ScolMMGV,2023-10-20,1
ScolMMGV,2023-10-24,1
ScolMMGV,2023-10-25,1
ScolMMGV,2023-10-26,1
ScolMMGV,2023-10-27,1
ScolMMGV,2023-10-31,1
ScolMMGV,2023-11-03,1
ScolMMGV,2023-11-07,1
ScolMMGV,2023-11-08,1
ScolMMGV,2023-11-09,1
ScolMMGV,2023-11-10,1
ScolMMGV,2023-11-14,1
ScolMMGV,2023-11-15,1
ScolMMGV,2023-11-16,1
ScolMMGV,2023-11-17,1
ScolMMGV,2023-11-21,1
ScolMMGV,2023-11-22,1
ScolMMGV,2023-11-23,1
ScolMMGV,2023-11-24,1
ScolMMGV,2023-11-28,1
ScolMMGV,2023-11-29,1
ScolMMGV,2023-11-30,1
ScolMMGV,2023-12-01,1
ScolMMGV,2023-12-05,1
ScolMMGV,2023-12-06,1
ScolMMGV,2023-12-07,1
ScolMMGV,2023-12-12,1
ScolMMGV,2023-12-13,1
ScolMMGV,2023-12-14,1
ScolMMGV,2023-12-15,1
ScolMMGV,2023-12-19,1
ScolMMGV,2023-12-20,1
ScolMMGV,2023-12-21,1
ScolMMGV,2023-12-22,1
ScolMa,2023-04-18,1
ScolMa,2023-05-02,1
ScolMa,2023-05-09,1
ScolMa,2023-05-16,1
ScolMa,2023-05-23,1
ScolMa,2023-05-30,1
ScolMa,2023-06-06,1
ScolMa,2023-09-19,1
ScolMa,2023-09-26,1
ScolMa,2023-10-03,1
ScolMa,2023-10-10,1
ScolMa,2023-10-17,1
ScolMa,2023-10-24,1
ScolMa,2023-10-31,1
ScolMa,2023-11-07,1
ScolMa,2023-11-14,1
ScolMa,2023-11-21,1
ScolMa,2023-11-28,1
ScolMa,2023-12-05,1
ScolMa,2023-12-12,1
ScolMa,2023-12-19,1
ScolMaGV,2023-04-13,1
ScolMaGV,2023-04-14,1
ScolMaGV,2023-04-18,1
ScolMaGV,2023-04-20,1
ScolMaGV,2023-04-21,1
ScolMaGV,2023-04-27,1
ScolMaGV,2023-04-28,1
ScolMaGV,2023-05-02,1
ScolMaGV,2023-05-04,1
ScolMaGV,2023-05-05,1
ScolMaGV,2023-05-09,1
ScolMaGV,2023-05-11,1
ScolMaGV,2023-05-12,1
ScolMaGV,2023-05-16,1
ScolMaGV,2023-05-18,1
ScolMaGV,2023-05-19,1
ScolMaGV,2023-05-23,1
ScolMaGV,2023-05-25,1
ScolMaGV,2023-05-26,1
ScolMaGV,2023-05-30,1
ScolMaGV,2023-06-01,1
ScolMaGV,2023-06-06,1
ScolMaGV,2023-09-19,1
ScolMaGV,2023-09-21,1
ScolMaGV,2023-09-22,1
ScolMaGV,2023-09-26,1
ScolMaGV,2023-09-28,1
ScolMaGV,2023-09-29,1
ScolMaGV,2023-10-03,1
ScolMaGV,2023-10-05,1
ScolMaGV,2023-10-06,1
ScolMaGV,2023-10-10,1
ScolMaGV,2023-10-12,1
ScolMaGV,2023-10-13,1
ScolMaGV,2023-10-17,1
ScolMaGV,2023-10-19,1
ScolMaGV,2023-10-20,1
ScolMaGV,2023-10-24,1
ScolMaGV,2023-10-26,1
ScolMaGV,2023-10-27,1
ScolMaGV,2023-10-31,1
ScolMaGV,2023-11-03,1
ScolMaGV,2023-11-07,1
ScolMaGV,2023-11-09,1
ScolMaGV,2023-11-10,1
ScolMaGV,2023-11-14,1
ScolMaGV,2023-11-16,1
ScolMaGV,2023-11-17,1
ScolMaGV,2023-11-21,1
ScolMaGV,2023-11-23,1
ScolMaGV,2023-11-24,1
ScolMaGV,2023-11-28,1
ScolMaGV,2023-11-30,1
ScolMaGV,2023-12-01,1
ScolMaGV,2023-12-05,1
ScolMaGV,2023-12-07,1
ScolMaGV,2023-12-12,1
ScolMaGV,2023-12-14,1
ScolMaGV,2023-12-15,1
ScolMaGV,2023-12-19,1
ScolMaGV,2023-12-21,1
ScolMaGV,2023-12-22,1
ScolMaS,2023-04-15,1
ScolMaS,2023-04-18,1
ScolMaS,2023-04-22,1
ScolMaS,2023-04-29,1
ScolMaS,2023-05-02,1
ScolMaS,2023-05-06,1
ScolMaS,2023-05-09,1
ScolMaS,2023-05-13,1
ScolMaS,2023-05-16,1
ScolMaS,2023-05-20,1
ScolMaS,2023-05-23,1
ScolMaS,2023-05-27,1
ScolMaS,2023-05-30,1
ScolMaS,2023-06-03,1
ScolMaS,2023-06-06,1
ScolMaS,2023-09-19,1
ScolMaS,2023-09-23,1
ScolMaS,2023-09-26,1
ScolMaS,2023-09-30,1
ScolMaS,2023-10-03,1
ScolMaS,2023-10-07,1
ScolMaS,2023-10-10,1
ScolMaS,2023-10-14,1
ScolMaS,2023-10-17,1
ScolMaS,2023-10-21,1
ScolMaS,2023-10-24,1
ScolMaS,2023-10-28,1
ScolMaS,2023-10-31,1
ScolMaS,2023-11-04,1
ScolMaS,2023-11-07,1
ScolMaS,2023-11-11,1
ScolMaS,2023-11-14,1
ScolMaS,2023-11-18,1
ScolMaS,2023-11-21,1
ScolMaS,2023-11-25,1
ScolMaS,2023-11-28,1
ScolMaS,2023-12-02,1
ScolMaS,2023-12-05,1
ScolMaS,2023-12-09,1
ScolMaS,2023-12-12,1
ScolMaS,2023-12-16,1
ScolMaS,2023-12-19,1
ScolMaS,2023-12-23,1
ScolMaV,2023-04-14,1
ScolMaV,2023-04-18,1
ScolMaV,2023-04-21,1
ScolMaV,2023-04-28,1
ScolMaV,2023-05-02,1
ScolMaV,2023-05-05,1
ScolMaV,2023-05-09,1
ScolMaV,2023-05-12,1
ScolMaV,2023-05-16,1
ScolMaV,2023-05-19,1
ScolMaV,2023-05-23,1
ScolMaV,2023-05-26,1
ScolMaV,2023-05-30,1
ScolMaV,2023-06-06,1
ScolMaV,2023-09-19,1
ScolMaV,2023-09-22,1
ScolMaV,2023-09-26,1
ScolMaV,2023-09-29,1
ScolMaV,2023-10-03,1
ScolMaV,2023-10-06,1
ScolMaV,2023-10-10,1
ScolMaV,2023-10-13,1
ScolMaV,2023-10-17,1
ScolMaV,2023-10-20,1
ScolMaV,2023-10-24,1
ScolMaV,2023-10-27,1
ScolMaV,2023-10-31,1
ScolMaV,2023-11-03,1
ScolMaV,2023-11-07,1
ScolMaV,2023-11-10,1
ScolMaV,2023-11-14,1
ScolMaV,2023-11-17,1
ScolMaV,2023-11-21,1
ScolMaV,2023-11-24,1
ScolMaV,2023-11-28,1
ScolMaV,2023-12-01,1
ScolMaV,2023-12-05,1
ScolMaV,2023-12-12,1
ScolMaV,2023-12-15,1
ScolMaV,2023-12-19,1
ScolMaV,2023-12-22,1
ScolMe,2023-04-12,1
ScolMe,2023-04-19,1
ScolMe,2023-04-26,1
ScolMe,2023-05-03,1
ScolMe,2023-05-10,1
ScolMe,2023-05-17,1
ScolMe,2023-05-24,1
ScolMe,2023-05-31,1
ScolMe,2023-06-07,1
ScolMe,2023-09-20,1
ScolMe,2023-09-27,1
ScolMe,2023-10-04,1
ScolMe,2023-10-11,1
ScolMe,2023-10-18,1
ScolMe,2023-10-25,1
ScolMe,2023-11-08,1
ScolMe,2023-11-15,1
ScolMe,2023-11-22,1
ScolMe,2023-11-29,1
ScolMe,2023-12-06,1
ScolMe,2023-12-13,1
ScolMe,2023-12-20,1
ScolS,2023-04-15,1
ScolS,2023-04-22,1
ScolS,2023-04-29,1
ScolS,2023-05-06,1
ScolS,2023-05-13,1
ScolS,2023-05-20,1
ScolS,2023-05-27,1
ScolS,2023-06-03,1
ScolS,2023-09-23,1
ScolS,2023-09-30,1
ScolS,2023-10-07,1
ScolS,2023-10-14,1
ScolS,2023-10-21,1
ScolS,2023-10-28,1
ScolS,2023-11-04,1
ScolS,2023-11-11,1
ScolS,2023-11-18,1
ScolS,2023-11-25,1
ScolS,2023-12-02,1
ScolS,2023-12-09,1
ScolS,2023-12-16,1
ScolS,2023-12-23,1
ScolV,2023-04-14,1
ScolV,2023-04-21,1
ScolV,2023-04-28,1
ScolV,2023-05-05,1
ScolV,2023-05-12,1
ScolV,2023-05-19,1
ScolV,2023-05-26,1
ScolV,2023-09-22,1
ScolV,2023-09-29,1
ScolV,2023-10-06,1
ScolV,2023-10-13,1
ScolV,2023-10-20,1
ScolV,2023-10-27,1
ScolV,2023-11-03,1
ScolV,2023-11-10,1
ScolV,2023-11-17,1
ScolV,2023-11-24,1
ScolV,2023-12-01,1
ScolV,2023-12-15,1
ScolV,2023-12-22,1
