stop_id,stop_name,stop_lat,stop_lon
1375,Il Ronco,44.363391312926268,10.837432392664796
1374,Acquabona,44.356976796969711,10.841623723344917
1373,Capanne,44.349486659522093,10.83601915263913
1372,Le Aie,44.340859798329028,10.832789252880238
2507,Matteotti bv 2 Madonne,44.545953941821644,10.79001818075824
3311,Gherbella,44.597831693197428,10.949135334098392
3979,Barchetta bv Monti,44.661239578140709,10.88675299457377
6704,Istituto Cattaneo,44.640661756029445,10.904003439888641
6720,Istituto Fermi,44.64355572309821,10.91505609555005
6734,Tonini 1,44.632867228097346,10.872885213587443
3185,Nazioni,44.682519429589156,10.939506952167799
3183,Nazioni bv tangenziale,44.679717416185383,10.93805072464232
3182,Germania bv Nazioni,44.670726229861458,10.934205926566454
3181,Nazioni bv Cavazza,44.675594474590838,10.935919789875086
3171,Nazioni bv Bulgaria,44.672801403492826,10.934464218107573
3169,Germania bv Ungheria,44.670050459551597,10.936895797730854
3163,Romania,44.667426683804273,10.937136377423732
3151,Canaletto cantina Chiarli,44.66050108331595,10.929324937147049
315,Casinone,44.772581433396006,11.021835658261951
3147,Sant'Anna bv Suore,44.66353759273759,10.913115534837408
3145,Suore SETA,44.663228887122955,10.915956170573851
3135,Vaglio tabaccheria,44.292866683313278,10.725215843303939
3134,Suore bv Parenti,44.661482430440877,10.922382094281577
3133,Valdalbero,44.275753076482225,10.71738433803505
3132,Scuole Marconi,44.657944909100785,10.930892439341777
3131,Valdalbero,44.276049102364503,10.717455617210579
313,Sorbara,44.746709024112327,11.008060906506337
3129,Bomporto zona industriale,44.741677148690542,11.030938556348831
3127,Bomporto zona industriale,44.741525790324516,11.031350083076424
3125,Gramsci bv Toniolo,44.659285224764211,10.938391379938755
3123,Gramsci edicola,44.657646609428973,10.936810604191022
1337,Casa Baiocchi,44.348539435191427,10.900515572137
1336,Casa Nuova Castagneto,44.351724604795372,10.903868226560787
1335,Casa Belvedere,44.35578881449301,10.914402083966298
1334,Ponte Samone,44.358458304632279,10.920022915604379
1333,Sestola bv scuole,44.235636424174722,10.773882261416416
1332,Casa Bonetti 1,44.447861557483201,10.946263333181307
1331,Marano fornace,44.436963133864396,10.932255496808919
133,Cavezzo stazione,44.833282847022886,11.051625967056331
1329,Provincia 1,44.429746445305597,10.926188051093016
1327,Ristorante Saionara,44.421214884117205,10.923872776553726
1326,Casona,44.417653493462964,10.920979938246774
1325,Provincia 2,44.426716854790037,10.924329687830216
1324,Casona bv,44.412204425360478,10.920587973295776
1323,Casa Zoppo,44.412799068297922,10.908210611509469
1322,Casa Cavallaro,44.409116612588086,10.908769039582502
1319,Molino Palette,44.369228360204154,10.914501086454116
6408,Marzabotto,44.635840998304644,10.938505631234918
6322,Pancaldi bv Cimarosa,44.63894638449429,10.95068834652815
6350,Marinuzzi bv Scarlatti,44.632710262939227,10.965759647102992
6348,Respighi,44.633815947453222,10.963237616104205
2645,Albareto bv Dotta,44.697083308076309,10.977403291347191
2644,Albareto Fertilcoop,44.695130178901202,10.973739797320301
2643,Albareto bv Munarola,44.692427190001133,10.969180308360315
2642,Mulini Nuovi,44.665547187173225,10.946017528201841
2641,Albareto polisportiva,44.687087980157649,10.962954690063221
2640,Albareto bv Torricella,44.684940069555822,10.958023872538257
264,Lama 1,44.76758600344666,10.888266844529438
2639,Albareto bv Toni,44.682783711877001,10.951995340437223
2638,Albareto bv Bertola,44.679447255479602,10.949687801139
2637,Albareto bv Tagliati,44.672306130977915,10.948237126383216
2636,Albareto bv Sacerdoti,44.66815632693627,10.947164535735585
2633,Albareto scuola Gramsci,44.659342702554149,10.946125235466324
113,Capitani,44.666789512010936,10.908151344458112
114,Capitani,44.666610405810978,10.908095007003991
72,Strada Nuova Freto,44.672996894332954,10.882378242088276
73,Strada Nuova Freto,44.672777473477673,10.883128108870517
121,Forghieri,44.697692485558626,10.916878166688631
123,Forghieri,44.697465331126864,10.91646677953557
140,Ganaceto 1,44.706517191102627,10.90003935539298
147,Marzaglia Nuova,44.640943042653454,10.8046513943509
145,Nonantolana,44.654294873547606,10.944392428276759
143,Nonantolana,44.654231657402477,10.944932638367002
138,Reiter,44.649095284265805,10.936223231470461
2449,Rolo Stazione,44.885790538639824,10.865995366136593
2431,Provincia 2,44.426382668372845,10.924394098037334
770,Bomporto monumento,44.730093963749347,11.036847317061566
768,Garuti,44.7250277162278,11.05081231371577
766,Casoni,44.723368245074766,11.053986220385241
760,Casa Tosatti,44.713599378519554,11.030410382042858
750,Casa Ghelfi,44.718282226149093,11.008945727130317
740,San Clemente,44.713555581586455,11.00538598894172
74,Attiraglio,44.654643740895402,10.933923303014369
730,Albareto bv dell'Acero,44.691244113058552,10.967310273770925
718,Nonantolana bv Mar Adriatico,44.656140624486355,10.950709972074812
710,Ponte Basso,44.675814321194338,10.932507944340605
70,Canaletto bv Soratore,44.658485512026537,10.929800435314309
6961,Nazioni,44.682548992223957,10.939356519048937
6959,Nazioni bv tangenziale,44.679550535074604,10.937805423750246
1884,Mulino,44.514216471244929,10.751338043547594
1882,San Michele Basso,44.510970130536883,10.749341028787281
1878,Ardinale,44.50795745638699,10.740884809128442
1876,Magazzeno,44.502359886001088,10.733648565519074
1874,Casa Botti,44.497244699312759,10.730792621582925
1872,Casa Candelli,44.495737886821395,10.726257709634996
1869,Pescale Enel,44.491507374883426,10.717253488487669
1860,Casa Azzoni,44.48165517649381,10.700025957461845
186,Scuole medie,44.799332687982236,10.880337932664451
1858,Ponte Legara,44.475814995724164,10.701063410010525
1857,Selpiano,44.474341423952694,10.69602897034261
1855,Ca' Del Bosco,44.466818591758638,10.689726341122968
1853,Casa Tomaria,44.465242714171985,10.683659169459219
1836,Cartiera Santi,44.501479555580929,11.04725869027992
1824,California,44.532540002785844,11.059686830741475
1804,Mocogno,44.31095748636718,10.712994335003527
512,Concordia centro,44.912729591155284,10.984736259572117
509,Camurana,44.863323996853055,11.077451739299841
492,Bottega sei,44.885143775887833,10.961500962710641
487,Caseificio,44.887231271750856,10.963129486857405
486,Terzi,44.891362905607863,10.97046320924456
485,Viazzolo,44.89651726079412,10.977972380323733
484,Palazzo Pio,44.87590763628679,10.960452734416664
483,Due Colonne,44.902097397381631,10.981153029126036
482,Borgo Ferro,44.871522112721223,10.954239845940736
481,Sant'Antonio Mercadello,44.86419588455194,10.94994131771689
6880,Carceri,44.670454014065641,10.918326328301827
1220,Mulino Cortile,44.80396470400931,10.973908150861536
1222,Cortile scuole,44.814994215364223,10.979001926899315
1224,San Martino Secchia bv,44.812849836458177,10.993080250482114
1225,Castello Fantini,44.81794277923315,10.994242290418191
1290,Ponte Motta,44.822654745693164,10.995568488326585
1298,Cantina,44.696490621825092,10.891785115416482
1321,Baraccone,44.82667915472544,11.000172754637179
1354,San Martino Bottega,44.809247206494518,11.014719791459415
1378,Uccivello,44.819143936409873,11.011978411191711
762,Uccivello scuole,44.821615944433447,11.007068205159854
773,Voltone,44.826600983553284,11.014856396493613
777,Bellicina,44.831381861596931,11.019400202566834
786,Ganaceto scuole,44.713466455590229,10.901693439124353
859,Bottega di Mezzo,44.846806734355766,11.009980452830185
902,San Silvestro,44.80903725541296,11.030127823427401
907,Cavezzo bv,44.843638643057673,11.014539374062652
1003,Appalto,44.719783708613036,10.903996419571692
1066,Forcello,44.86987652283716,10.975059204518285
1219,Disvetro,44.858651631629705,10.999836927028369
1353,Madonna di Disvetro,44.861144631023748,11.000897875258444
1356,Stradello,44.730722538189092,10.896904409823465
1282,Ponte di  Pietra,44.870846505728792,10.997436301673423
1124,Maglificio Tricot,44.738113037940032,10.889870994369243
676,25 Aprile,44.849606066959225,10.960825445260753
758,Sant'Antonio bv,44.853039001959019,10.962739062421155
1419,Torre Pellacani,44.881007572700263,10.98673435111694
1422,Cappelletta,44.885403464732605,10.991735502928902
1434,Malcantone,44.898489868550016,10.995493109124954
1439,Battaglia,44.901468221923778,10.991960984218077
1441,Palazzo Taccoli,44.906911392407153,10.984383947630395
1443,San Giovanni Bosco,44.909397159551084,10.983278727859974
1519,Rossello bv,44.923226440376993,10.997097180745762
1532,Canonica,44.929751943502986,11.001264503787437
1591,Ponte Gavello,44.934839313162215,11.013481094637578
1592,Bastiglia Scuole,44.724659619171909,11.002069883554032
1594,Villetta,44.929127475718396,11.017818112690524
1628,Mazzalupo,44.923379383385232,11.020125660386745
1643,Fossa Mulino,44.923389522483568,11.027677923632174
3731,Imbrancamento,44.196484743077882,10.506657697728443
4201,Serramazzoni cimitero,44.418972701295168,10.799101777884147
4202,Hermitage,44.42809403608284,10.790411362884232
4203,Serramazzoni cimitero,44.418852650725853,10.799864342441827
4297,Forno,44.392673962891031,10.761092726037615
4601,Vignola Centro,44.47814444597865,11.008757584384339
4604,Zinzano,44.465434954590812,10.999911239906082
4605,Zinzano,44.465446566376301,11.000276207001313
4606,Garofano,44.460442289228958,11.000721215306051
4607,Caselline 1,44.468417692599736,11.00744319954479
4609,Caselline,44.46906110041094,11.00925050991737
5111,GARIBALDI,44.643862210551909,10.931597789737879
5112,GARIBALDI,44.6439031038935,10.931309118836236
219,Campi Universita,44.632676718746396,10.943531503633066
558,Petternella,44.898431231977462,11.088354496509865
5900,GARIBALDI,44.644234727286296,10.931395785767451
223,Campi Universita,44.632705641177211,10.94341900178407
6120,MODENA  AUTOSTAZIONE,44.650979893308545,10.919512708107499
6121,MODENA  AUTOSTAZIONE,44.650284972753518,10.91961589205243
225,Poliambulatorio,44.635098309753083,10.939829954516959
241,Poliambulatorio,44.635125944067248,10.939793051409366
259,Policlinico,44.636788949592365,10.942054943392185
6631,Saliceta San Giuliano,44.620899689725036,10.890563188072244
6633,22 Aprile bv Resistenza,44.639576757468156,10.965373729887117
6637,Giardini Due Mulini,44.61249136415951,10.873087011715661
6639,Giardini Simint,44.608499983013814,10.869442654092349
6737,Tonini 2,44.630563307114883,10.873391016807684
6738,Guareschi 1,44.629570632222404,10.871341981158963
6754,Borelle 105,44.633489021432148,10.859629333807529
6911,Festa',44.404345761390708,10.902799348051538
7001,Bocciodromo,44.781290752193925,10.866164192480651
7002,Pista,44.782535641152364,10.862146835280925
7003,Industriale 1,44.783768153130907,10.857774978249564
7004,Franklin,44.783438867872071,10.855881008141097
7005,Ipermercato,44.781921501778399,10.858954452823085
7006,Fedro,44.773961149936376,10.899027580124038
7007,Fedro,44.773782253816023,10.898958524143964
7008,G.Cesare 1,44.775538711852434,10.900520099933894
7009,G.Cesare 1,44.775459628422148,10.900403757986041
7010,Due Ponti,44.777073678501395,10.900785329058277
7011,Due Ponti,44.777011328214584,10.900745366117018
778,Lar,44.567068710613626,10.850207003721666
782,Motta,44.530089791758833,10.852760771769994
783,Maranello Scuole,44.527472115323988,10.86204082734233
712,Emilia Est bv Fusco,44.631627323210459,10.961726574278178
653,Emilia Est bv Fusco,44.631350910714325,10.962095475565853
898,Viazza bv,44.592820846720301,11.026488558452591
899,Sant'Anna 1,44.604120230071274,11.017266711254061
4907,Dogana,44.687686970467091,10.853324627460733
3097,Nazionale per Carpi bv Bembo,44.662803488950267,10.898850139372156
3095,SAN CATALDO CIMITERO,44.6613595873295,10.906623498327999
3093,Emilia Ovest Comet,44.654168628395887,10.87552582107541
888,Ponte Perlina,44.664850480911056,10.98128950364536
880,Nonantolana bv Cuba,44.65968904773564,10.964274826412703
878,Villa Romana,44.843968364500526,11.069581121620107
876,Villafranca,44.833919290494464,11.061769628762494
874,Villafranca scuole,44.830872153608993,11.069972432711312
872,Rovere Caseificio,44.813876024277178,11.062016202721006
870,Staggia,44.804052430440684,11.053649272940923
868,Staggia Stazione,44.79917756910104,11.05840732545051
866,Verdeta caseificio,44.781263772426847,11.046356677783489
865,Lama,44.768877321749628,10.906443205923836
864,La Baita,44.767519672523754,10.911187889304626
863,Roma,44.765843839503049,10.916642107935301
860,Limidi,44.763584456988916,10.92412368205729
858,Casa Rossa,44.755413824001465,10.95044738294928
857,Due Colonne,44.754552085127195,10.918959734408016
856,Limidi mulino,44.753125493730373,10.957912691951536
855,Viazzolo,44.749407951366237,10.915972322277289
3180,Monzone bv,44.311959372404367,10.793170149068295
318,Uccivello scuole,44.821782107019175,11.006833647560967
3178,Budrigone,44.310906365327355,10.77817981375186
3177,Montecenere,44.311579702546048,10.768445193975197
3176,Monte Scarpone,44.312049529688473,10.754328296605349
3175,Monte Ritorno,44.310628698238972,10.745998138643753
3174,Pradina,44.309045366864517,10.739431441241969
3172,Camatta,44.310071924146342,10.7958334474078
3170,Olina,44.305965198971663,10.783860442938611
3168,Alpino,44.303564881825707,10.7801771344174
3166,Ca' D'Olina,44.30284525173613,10.773774229551176
3165,Suore,44.300543364412533,10.765456112260923
3164,Baldina,44.298905951673142,10.760718639829001
3162,Casa Barduzzi Olina,44.296396491520845,10.757058539767431
3160,Pian Della Valle,44.294696373197958,10.75110388599601
316,Uccivello,44.819046532614948,11.011886485825498
3157,Rovinella,44.287766223985791,10.748027761042545
3156,Caselle,44.28846745297664,10.758062899561068
3155,Casa Busotto,44.286840861815747,10.764293520431202
3154,La Villa,44.283624482876348,10.758607705654693
3153,La Croce,44.28039098227655,10.755190275713673
3152,Le Sreghe,44.280895892050097,10.770306339641138
3150,Acquaria,44.278353343709362,10.762397828197701
3148,Fignola,44.277132923416332,10.685194336800313
3146,Baracche,44.282546023514193,10.693557793156364
3144,Selva Pini,44.285179409599522,10.696892024864139
3142,Borra alta,44.288712537782096,10.706895353385564
3140,Borra,44.29510111375258,10.710138995661776
314,Ponte Nuovo,44.814871277126649,11.020961034088668
3138,Santoncina,44.299486320269089,10.714290351310305
3136,Casa Canovi,44.303756082631978,10.721911673358756
3130,Montemolino,44.317030099941711,10.661495020887694
3128,Casa Cinqui,44.316201141407817,10.652856980416509
3126,Casa Cecchino,44.31182517490015,10.646038524125387
3124,Abetone ceramica,44.310123362248028,10.642304711224007
3120,Boccassuolo,44.283205261890537,10.615110862100774
312,San Martino Bottega,44.808964588583777,11.013900612770039
3118,Case Rosse,44.286187697829391,10.620657044057161
3116,Macinelle,44.292708231830225,10.622390681946793
3114,Le Lame,44.298760681990203,10.631695976377486
3112,Raggiola,44.305682350247757,10.636839975073851
3110,La Ferrara,44.310048449519954,10.636234132447802
3109,Pianacci,44.312579285301489,10.641808975372902
6814,Emilio Po bv Leoni,44.653911456205819,10.902494821820806
6813,Autodromo,44.651650145176539,10.90529631405248
6812,Cabassi,44.655458023741296,10.904765196199174
6811,San Cataldo,44.655310222319052,10.907686434495151
6809,Costa  sottopasso cimitero,44.657572754118917,10.909665191966051
6807,Costa bv Corradini,44.656493442614945,10.912833371068848
6803,Storchi Cialdini,44.654133642083679,10.915051179402276
6801,Storchi Sacro Cuore,44.652328037411749,10.916429476936147
680,Bastiglia bv,44.729174969237896,10.994572858933584
6780,Corassori polisportiva,44.645137825455016,10.895776729147173
6779,Vigili del Fuoco,44.644354966635724,10.899546842677399
1371,Frassineti,44.347661073838736,10.77728358529736
1369,Casa Teodoro,44.347488604572618,10.781995729804768
1368,Cogorno,44.342542630427552,10.793713524157077
1367,Casa Sovrano,44.342217237896293,10.80123062089767
1366,Molino Pompei,44.345596278110911,10.808447567890994
1365,Miceno,44.34496646678712,10.814098818851907
1363,Caseificio,44.347724509816402,10.816730791623899
1361,USL,44.355019135455926,10.62226484484383
2430,Casona bv,44.412658033382598,10.920916826411931
243,Setti,44.712067107575223,10.951540568101027
2424,Casa Zoppo,44.412646104755076,10.9082056357657
2422,Casa Cavallaro,44.409422329914278,10.908791545384162
2420,Festa,44.404491191888596,10.902716155630337
242,Passo Uccellino,44.705695825953818,10.942957126414585
2416,Molino Palette,44.36955102229917,10.914586906140375
2415,Casa Giannini,44.377796399875074,10.915194588587614
2414,Festa casa cantoniera,44.386718646129346,10.914092042212667
2412,Casa Bonetti,44.402461546585528,10.921236034736587
2400,Montecreto,44.249067730773326,10.719212676169271
240,Olmaccio,44.707176595740421,10.937401768552631
24,Giardini bv Cimabue,44.630691241253366,10.899428733297688
2396,Casa Rossa,44.401829490276143,10.893864533801061
2394,Coscogno confine,44.396596373980451,10.883675470758106
2392,Chiesa,44.393679012558515,10.874403400426965
2390,Coscogno,44.391633902811549,10.86514741231545
2386,Casa Marconi,44.388845613751158,10.854487529632058
2385,Casa Golini,44.388377223115199,10.850618383264461
2384,La Guardia,44.387688839969023,10.84364135689742
2383,La Villa,44.385005886896387,10.833024166879865
2382,Casa Schianchi,44.380610837908662,10.829761231095789
2381,Bortolucci,44.368983781869218,10.820462958736021
2380,Chiozza,44.376450844982813,10.82643078979096
2368,Casa Venturelli,44.36356314879464,10.798935619286754
2367,Montebonello,44.374275382242729,10.801861875429069
2366,Casa Rossa,44.373321685323148,10.804104476968243
2365,Il Prato,44.375837634522753,10.807257041780606
799,San Rocco,44.527204741692181,10.844124267782171
797,Spezzano,44.533923719929511,10.838911736016858
795,Spezzano Crociale,44.535161343414387,10.833047664662544
793,La Corona,44.535717439961736,10.828684998048184
7012,Venturelli,44.774264951662211,10.895372432895519
789,Case Nuove,44.537422382921363,10.820582056896715
787,Tennis bar,44.299265141865462,10.57459634629673
785,Frassinoro ex scuole,44.294626978663082,10.569483471633951
784,Frassinoro,44.296312650654528,10.571947691979835
781,Mezzavia,44.539899849053143,10.798316560951003
780,Cerdisa,44.539198462054273,10.803971836918473
779,Radici in Monte bv Magenta,44.54677413968615,10.777278143980659
776,Radici in Piano bv I Maggio,44.548782629193482,10.787599617804204
7015,Po,44.773194012380792,10.896436902721909
774,Panorama,44.5547947984128,10.796874182719067
7014,Po,44.773055090101792,10.8961290416861
772,Radici in Piano bv  Montegrappa,44.559090104608217,10.801375700589196
771,Radici in Piano bv Sella,44.561223095176878,10.803695515049313
769,Radici in Piano bv Piemonte,44.563866377407848,10.806761666780481
767,Edilcuoghi,44.566832324373401,10.810480364960181
765,Ponte Fossa,44.568200482431592,10.813897892429843
764,Grazia,44.575166555087151,10.823623771902827
763,Corlo,44.579892576961186,10.827021331151483
68,Bomporto,44.72529425262168,11.041969780404964
679,Beccastecca,44.580818974073544,11.04475168850634
678,Centro commerciale,44.592244368079108,11.050204522025307
677,Ponte Guerro,44.569358865743979,10.987136407197148
675,SAN DONNINO,44.58585359092487,10.971435306970763
673,Vignolese bv La Spezia,44.633635337562019,10.937448774882171
671,Vignolese Universita,44.629685336602158,10.942624797551924
669,Vignolese Istituto,44.625999586799622,10.949183025580615
667,Giardini Simint,44.608934890928211,10.869822077541585
662,Croce Blu,44.637778845607478,10.905749981876944
66,Fossoli,44.821328437955515,10.889944956760401
659,Fossa di Manzolino,44.597270996887801,11.095148474354128
657,Rastellino Mulino,44.633464694810975,11.098858931649163
656,Riolo,44.616077726350262,11.088237373143031
655,Riolo Mulino,44.60949765434448,11.084750051273609
6113,Berengario Universita',44.650045360385363,10.924223707881668
6110,Ospedale Sant'Agostino,44.649400322830786,10.921364870303472
6109,Sant'Agostino museo,44.648603795084668,10.921086345661154
6106,Piazza Matteotti,44.647347277922243,10.924601067472707
6101,Piazza Mazzini,44.6464505792867,10.926526030795397
610,Casa Malverti,44.796660206690632,11.019414708708386
6041,Cavezzo bv Jori,44.603772053650474,10.864036249934776
6040,Amendola bv Tamburini,44.632693931444898,10.918027106807493
6678,Amendola,44.632905079140045,10.915638630151729
6466,Vignolese bv del Mulino,44.589327480097658,10.969411098963091
6564,Gobetti,44.634574078907193,10.926662436911011
6566,Don Minzoni USL,44.633611337762019,10.923428215437863
603,Cavazzona,44.573345441048225,11.115485654613565
6875,Virgilio Metro,44.650162416036856,10.86067928271116
480,Coop Bellaria,44.87644417217134,10.984108427452009
478,Santa Maria,44.855641346139386,10.9411096180717
477,Corte Santa Chiara,44.866650428478145,10.971606990705904
476,Candia,44.861378411439006,10.947820998380378
475,Ponte Pioppa,44.859123058055943,10.9659581618671
472,Case Nuove Rovereto,44.84927556469998,10.940655275504037
471,Gabella,44.847855587472402,10.945277050056452
46,Gargallo bv,44.743969265747175,10.884137587706086
449,Benzi bv,44.833819523722369,10.953812361950572
448,Lugli scuole,44.829616696223098,10.947421015620028
447,Rovereto Industriale ovest,44.825067294459224,10.946559414835969
446,Bottega Guerzoni,44.821844584254109,10.944971030363382
445,Ponticelli,44.816540179180485,10.931841562368648
42,Rimembranze ex Questura,44.641381577327422,10.926030367128726
414,Villetta,44.928946651349172,11.017862467853975
412,Ponte Gavello,44.934760069682341,11.012869996901191
4102,Savignano Trattoria,44.48304848726859,11.034315208958759
4101,Doccia,44.47705357196643,11.032245887298172
4100,Savignano sul Panaro,44.480041900470411,11.034298711899014
410,Vallalta,44.941913085394873,11.005400910796162
402,Camposanto Cimitero,44.789557943017748,11.136595040935719
1660,Colombaro bv,44.550054270979871,10.901688068829642
1654,Casa Colonica,44.537776221319746,10.898896724745333
1652,Casa Panini,44.53146903444447,10.898679112233454
1650,Pozza,44.527837540814183,10.892923087534516
1648,Crociale Maranello,44.528761615687394,10.878945878757799
1646,Picchio Rosso,44.56231481141063,10.851907339403105
1644,Saime,44.541854946431023,10.86058601348809
1642,Saicis,44.544567453805186,10.859312888384389
1640,Ubersetto,44.549153159685638,10.857444611462116
1638,Maranello Scuole,44.52759383113969,10.861201525400853
1636,Motta,44.530205930974681,10.852261040750246
1634,Villa Vicini,44.546912683599636,10.854049850957763
1632,Borgo,44.539179655679902,10.850154032136608
1630,Spezzano scuole,44.532094167185583,10.844618423441583
1626,Spezzano asilo,44.530963808363616,10.833192837217064
1625,Chianca,44.526857276859637,10.834397963537054
379,Segheria,44.728797475606385,11.106308350104452
377,Ravarino Dante,44.724686249854031,11.102737048154856
375,Loberso,44.726129092917645,11.086903584533399
373,Rami,44.729782129932275,11.080101905646789
37,Ganaceto,44.708114385355636,10.899271072866094
369,Rocchetta bv,44.726044137103777,11.065837407164414
365,Gatta,44.491555096565634,10.957111475960371
363,Palona,44.495437190099402,10.953317076744275
361,Giardino,44.501085893520269,10.949392388433349
359,Chierichina,44.501523408163543,10.944853315974303
357,Castelvetro,44.505105051534251,10.947048132422138
1144,Riviera,44.443625762737085,10.704388913134697
1143,Poggio Bianco,44.457264930079951,10.680086307460806
3660,Maserno,44.253535900921129,10.930859344498455
366,25 Aprile,44.849084590163748,10.960263594827316
3654,Famadiccia,44.241371553345175,10.790598264451349
3652,Le Pioppe,44.236999278101422,10.786370721716038
3650,Poggioraso,44.234231682728335,10.780263862967788
3648,Tintoria,44.225124790517874,10.782305511101743
3646,Squizza,44.226267279171957,10.785820655548379
3644,Casa Manfrinai,44.225194176512751,10.789957406959408
3642,Cima Lotta,44.222329545463822,10.791786068082555
3640,Casine,44.274536303682765,10.798760333000365
364,Ponte di  Pietra,44.870692976851785,10.996949931887688
3636,Ponte Tole,44.270204207642117,10.790847219689093
3634,Rovinaccia 1,44.266274305094349,10.786543222729309
3632,Falegnameria,44.2655689142955,10.783865765112292
3630,Castellaro,44.259683026654784,10.778538949874918
3626,Bacconi,44.247697396003844,10.765364650347591
3624,Le Macchie,44.244870366806047,10.774084667485253
3620,Ponte Scoltenna,44.266809784252892,10.861795884480658
362,Madonna di Disvetro,44.861356652999248,11.000614102723711
3618,Santa Croce,44.217225546079881,10.802609906511467
3615,Cartiera,44.254172504645069,10.864929397268753
3614,Casa Mazzini,44.246631439906174,10.85532258321031
3613,Ca' Ivo,44.235947175700431,10.841274696158886
3612,Casa Pilino,44.228096127762598,10.819394005523574
3610,Rocchetta Sandri bv,44.232647925507507,10.825832700238536
3608,Trentino bv,44.240292930127119,10.830803010759841
3607,Ca' Ciocchi,44.24348484104722,10.833306643243704
3600,San Cesario,44.562795715978623,11.035192025989156
3761,Ponte Capraio,44.244790625234899,10.927329371616189
376,Battaglia,44.901049576460586,10.99170586723673
3758,Ponte Fola,44.215603572454569,10.630811906112713
3757,Le Lazze,44.191025763556567,10.629508195052637
3756,Passo San Michele,44.189916370133339,10.635946679021931
3755,Ponte Modino,44.195060789261248,10.620534411761582
3752,Isola Lunga,44.197817345730478,10.609597342371922
3772,Casa Bartolacelli di sotto 1,44.451589064587218,10.792838554793752
4931,Europa,44.684007619830581,10.856488120458797
4932,Quattro Madonne,44.678807671913717,10.888118141186874
4933,Quattro Madonne,44.678609695108676,10.887569158315822
901,Scuole via Corni,44.63863027712204,10.897329972997115
228,POLO LEONARDO,44.646158584934099,10.889593049009957
698,Emilia Est Bompani,44.62753126377811,10.971131581609047
205,Dei trasporti,44.810419491203433,10.882759584423868
227,POLO LEONARDO,44.646274510491097,10.889659866044777
224,POLO LEONARDO,44.646336659123222,10.889712326304844
211,San Pellegrinetto,44.429800493866395,10.743550324781276
297,Ca' di Sola,44.530433744082288,10.955745397393905
411,Ca' di Sola,44.530621827967003,10.955802035763114
466,P.le Ramazzini,44.7787046980418,10.881121596177113
3356,Malandrone 1,44.408147520848637,10.837225871823067
3415,Malandrone 1,44.407829643214221,10.836839146404097
576,Canaletto Fiat,44.678646266896187,10.935920504221118
6679,Da Porto cimitero,44.61005543069502,10.863506329523128
6682,Caduti senza Croce,44.609302285341933,10.865523834562488
1677,Parco,44.785513194702695,10.880950916090413
1723,Verzola bv,44.914753090549389,11.043020387717808
1740,Caseificio Boschina,44.907787037626719,11.05297088822614
1756,Lux,44.805560005044143,10.881564550837579
1762,Magonza caseificio,44.893756647995147,11.018429344343591
1763,Ponte Rovere,44.89968867895417,11.029111556808157
1764,Ponte Santa Maria,44.896897614354756,11.037726985035439
1789,Casa Marchesi,44.893556380754951,11.052882236035215
1791,Fossoli zona industriale,44.818521896048168,10.888183707751033
1814,Carrozzeria Pico,44.901305479350675,11.064456280707684
1970,CA' Del Vento,44.836745400113792,10.896142399160802
711,Bruciate,44.844800919957258,10.898393366258302
1555,Piave,44.853890722284717,10.897451821990673
1559,Incompiuta,44.860210102530019,10.894748307496743
1661,Ponte Pietra,44.866696210381804,10.891214224522292
1662,Serragli,44.876196495575122,10.887220881243929
1674,Rolo bv,44.883681554469241,10.888592612775454
1701,Villafranca,44.887228783342344,10.894001874411936
1721,Uris Bar,44.891458895445091,10.897306746918908
1775,Moglia,44.930085466681028,10.911947905810779
1954,Dogana,44.926547216561012,10.917342669219449
1979,Ponte di Ferro,44.911570630694534,10.911270377336018
2057,Giardino,44.900185922572106,10.905712676843011
5703,San Giovanni in Persiceto,44.643234129171745,11.188412759776073
2281,Villanova scuole,44.681664371386965,10.906898406730324
2308,Bottega di Mezzo,44.692666715800371,10.919703377862804
2326,Villanova Cimitero,44.695000139558772,10.923339626145259
2358,Panzano Carpi,44.723102513379871,10.84886154771721
2635,San Antonio,44.550504820751335,10.897875468247516
2597,Golf,44.548989385535812,10.902383567339273
2568,Levizzano,44.486008413497011,10.908244911970128
2588,Levizzano,44.485957787967543,10.908042047809687
7029,Fontana,44.786636554683398,10.887067732940112
1358,Malandrone,44.343341514070723,10.817774636699861
1357,Casa Bellei,44.340399877522529,10.821585098848109
1355,Poggio di sotto,44.340714425387461,10.827817017623529
1352,Pavullo scuole,44.336257168583927,10.831240933558677
1351,Campo D'Aviazione,44.319844137317467,10.834655273665282
1349,San Pellegrino,44.327557876960732,10.837002818890733
1348,La Loggia,44.329865884851429,10.844060994146563
1345,Campiano scuole,44.338867753692981,10.851355481378146
1344,Campiano,44.339153274035553,10.857611566168115
1343,Cavazzona,44.338364954335461,10.866204535209308
1342,Iddiano bv,44.338316980943119,10.871885531533518
1341,Ca' del Fabbro,44.336437287384825,10.878348480992017
1340,Pratochiesa,44.337116205272352,10.882497115868459
1339,Castagneto,44.34265366631346,10.890627972414206
1338,Villa Bibone,44.348086045099024,10.893123708694144
4800,Abetone piazza,44.144448971993704,10.665335177781174
48,Emilia Ovest bv Autodromo,44.654181535783096,10.907889048488331
4798,Lo Scoglietto,44.143025458557773,10.659218806401812
4796,Chiarofonte,44.14549070491698,10.654986747098166
